Age,Experience_Years,Average_Hours_Worked,Task_Completion_Rate,Performance
31.715770435267068,10.923401529324542,32.75177390150735,71.14012057601002,Poor
23.008058296363856,3.2643685523515176,35.390700934373434,90.05589241835875,Poor
44.477106619157894,5.1419298074467426,34.98021313959251,99.8911310832829,Poor
34.19822108323167,16.00206953972213,41.03633664699472,100.0,Good
43.66471418381423,6.715528605143021,40.34672168518125,80.95602576816039,Good
23.83900638843943,4.765445086590302,36.391312233313734,89.914294527202,Poor
30.80437483932359,12.68326376263643,40.88410436069699,90.69760357198646,Good
35.03670589802728,15.928520773314984,37.26659957706367,86.9548173155329,Good
35.32886415635319,13.594766553325334,38.641724448369736,84.01154798760695,Good
31.849541699645293,14.980238429029082,48.36726045149268,89.35975389500047,Good
39.35994952643249,6.216024557152696,46.70230525895174,59.677539147803145,Poor
27.52665699432184,2.8909466662907812,33.50209381536201,91.82069490062631,Poor
34.00334360485095,17.506668259777435,44.14866208939587,86.26177903661967,Good
35.84206942198329,8.386600805789321,44.05698277245796,82.77525103221734,Good
38.601071838411244,8.745834917724764,34.25868355623691,100.0,Poor
39.98130414662223,16.640970709245288,44.0938882187743,78.25065981209448,Poor
27.127505357134915,12.7811500470033,47.68965959206277,80.9692401093497,Good
24.261200804850645,12.279438860408039,34.38727596877793,100.0,Poor
43.94373775328956,20.82501172450542,35.41248589492868,76.67938695150143,Poor
37.32619808385714,6.782408848099285,45.08830733421751,79.4988471706346,Poor
29.760594244104126,14.639200640406186,41.35747655412824,83.5297457656915,Good
45.85806382865766,10.285065624485423,42.757381376197614,93.4073448212955,Good
35.80972244005001,11.342961394316285,41.702946082002484,87.07802507353314,Good
43.255080288446784,17.64234213206266,41.95347960464072,72.07374652847737,Poor
35.47262936987076,12.539178781448118,33.367639358444585,79.67831436872811,Poor
49.42523547417391,12.691480395248165,45.23658853310724,78.92645566787789,Poor
47.28738589710243,15.36253668654901,45.84794996213887,84.22778954776955,Good
33.25725096064649,8.175236352285573,38.853046279659864,89.25843658629829,Good
41.80099665668049,5.803951663304968,39.78261525093069,89.18205755887972,Good
39.51763164709603,4.775954029894832,32.34446248722139,67.23988245951598,Poor
44.580420902726445,0.16821705311999047,42.57127378008917,95.63940987560856,Poor
28.245535775939267,20.28103564970161,42.86028720857072,87.52568845996623,Good
39.802360219989076,4.483958171391585,39.68904491500344,98.84532047593906,Poor
42.408971407947114,8.89373188207114,45.621766799352514,89.44198327290673,Good
22.6888235950382,8.615933500555396,38.3296138451003,96.01322957735762,Good
26.717190411339573,11.537033489045504,42.823029629468,89.66545311450128,Good
20.725374755679297,14.078686062696484,34.901678306539424,98.46225756202747,Poor
33.114152158888096,14.302367441798726,39.88223924562881,90.22250636017779,Good
40.022795790571735,7.084612807155308,39.12822871048582,84.02084753557097,Good
45.5164993646722,9.164391431067942,41.12653961020471,100.0,Good
35.51866346293843,11.412899752441499,38.152365355833204,93.89037122279892,Good
46.400308818999044,8.756544369082265,39.342637021641664,90.73744421004413,Good
25.339289792495762,18.036727880099964,44.13023585720753,72.23695583461664,Poor
23.076322924513917,12.454874758191256,37.81617881380891,72.11692382536462,Poor
34.61116610772367,13.674388930249087,31.967114496306603,87.92715482141854,Poor
37.68845814257515,13.314406343337064,48.7479195210271,86.45521197768241,Good
34.771136763341346,15.867369287426625,46.907270393452436,78.85877434991684,Poor
20.527905299720864,10.905107793518535,33.538686524471906,86.4098269961206,Poor
34.37615972341048,3.5158402602207675,43.44853902622597,100.0,Poor
25.86871349646603,11.998439758763208,37.485126147243285,91.95402474550299,Good
39.687707841810266,6.743215531040855,41.3174360766553,73.58991490247261,Poor
37.56618772267794,7.356916591251216,41.471120645067465,83.88491172857056,Good
28.420841495708515,12.931820093775466,38.82796099841839,76.9503351914744,Poor
31.402931578643145,16.19141535716818,36.08117167206802,81.12300083591438,Good
27.58550534677734,10.106357883680309,36.5472947384187,80.86384334370358,Good
34.5612463190878,11.54416506299482,35.41904042259379,80.22354417395995,Good
41.68599624350867,18.51107472317619,35.84088895884778,72.44864628026605,Poor
28.099917675651195,11.20376589744284,39.66410854975322,83.7234531848181,Good
38.52832560862491,23.008415570901974,36.42120005444624,79.3939236315269,Poor
31.288196671392914,12.82754822815772,43.4102603285631,55.705513099977324,Poor
29.449890174163592,1.1961862042209113,47.436230776679636,100.0,Poor
34.250787480318095,13.766708105522662,37.09973379314979,95.88769654216672,Good
27.753303743064382,11.905791924413888,41.19702250267689,81.23699275075003,Good
31.124454862569728,16.448763770413727,42.49842555151467,85.18819049740598,Good
26.614854751878063,13.365906756349792,42.360011354596374,73.28345652682438,Poor
48.753075930414724,9.30772008008113,40.37977633958044,100.0,Good
35.2468448638021,3.878508818553171,43.71341209179861,100.0,Poor
30.1019214440519,8.954883713569874,42.41124476340329,86.56693728246525,Good
36.497859375139555,5.7473977289535,33.81168788836351,95.23530644185345,Poor
34.21370365216419,7.0973827509763865,44.345780321946364,86.75286778933923,Good
33.45321280326744,12.942892022103049,44.43645418633371,71.6327456112407,Poor
39.29916690030397,18.34952252175703,36.18356947910709,80.88176631036343,Good
40.30255397033113,11.973357649114906,40.18968917723801,86.31927966771957,Good
31.28649196672631,4.020584689824078,43.416644964055344,80.45452281256556,Poor
30.96927231548724,12.223013341100703,38.95343090210319,82.81346722564965,Good
33.07463811993849,15.983157433228255,45.36489023883006,84.08600442490885,Good
18.886551846850907,6.951085478403089,51.8193624730968,84.19121502134539,Good
24.393662564610132,9.329914166635412,36.07006983682509,85.52258490497483,Good
44.56811987211167,10.073440973645985,33.094776984231125,74.39394933603398,Poor
46.514773994508985,6.0755084345888,41.51909297802438,77.82983850872064,Poor
33.25674772310535,13.241402169219295,43.60781252563072,72.1541573430003,Poor
39.03589874139036,9.395259256961092,38.845668130776154,94.778155496862,Good
37.178751081804755,12.097662219535138,47.266303316605175,63.943530581596754,Poor
56.55216565918666,5.5625391109894995,33.30697100138376,96.53590343316925,Poor
42.83702438004204,7.812708498382948,43.46459311515805,98.86349397262843,Good
34.10457685963463,13.611906789138857,36.970695896205534,81.97819413017379,Good
28.31121691579702,8.135834239541165,48.59688953103648,58.96862912172701,Poor
23.75487575819699,18.634819256167027,49.962576765840595,81.38689438032709,Good
36.42424545107056,8.001819071926988,36.16671706108326,84.35815838711181,Good
29.705544783009877,11.12342362875943,37.2522143204571,74.89401780071087,Poor
25.04422403281628,14.66295415936545,44.29793943489901,79.84781606191757,Poor
30.473989810302314,2.908171335334842,38.064346751052426,100.0,Poor
27.429163974699236,1.1959559400961197,39.77294391033881,91.64927162301741,Poor
46.809991445507954,2.371718427149526,40.12694210271205,75.754358856219,Poor
41.17147829864615,16.31292051713591,30.40163421901172,69.02400830404568,Poor
34.944191510783675,7.240709270537766,39.93081126952881,81.72982682390229,Good
45.35960897223018,22.79099642834126,36.55136112967913,82.86543220649561,Good
35.54157815353333,7.1787620067130575,37.53438588800114,89.96199187363317,Good
28.971010590702154,10.922756515985185,47.21816001734407,79.64683287432341,Poor
45.6618685408876,17.710549762839378,33.71746552860372,90.11499575361862,Poor
38.77237030579261,20.030464440795615,44.06602593373989,100.0,Good
27.739276919714804,20.307517883181987,38.60518534834096,93.15501022444262,Good
33.667629253414745,16.041831152965713,38.60119915752083,84.51911492669227,Good
28.8706722263067,15.120312629057313,43.951859480258555,83.16849528946705,Good
25.320401883249648,12.962634746005914,41.70025647284445,81.43326865820129,Good
41.48324283272149,13.891805380833189,42.85306498609766,96.80640912452145,Good
48.36591648329092,7.244071418357333,44.84092330266431,78.72686554048697,Poor
25.21002698326601,5.909005582888464,38.34345808408339,85.45222708999982,Good
38.940784656834,9.98312771294524,36.93881632746125,85.51197901881085,Good
30.44550201614721,9.149076887375358,34.57424736721101,79.98215807188468,Poor
31.59012231364713,7.733859753363625,35.87294735010522,71.27534452115898,Poor
30.853242530327915,13.481937237283576,54.745472126543625,88.22974503617668,Good
28.952064612241287,14.776526042852554,46.22339790368393,84.38996028144616,Good
35.33965139561379,10.442034431459236,33.24462816895989,90.0024046943657,Poor
29.183349185122736,17.38765040527631,33.38771021628215,79.66399693560834,Poor
36.89319778045887,4.291554429332475,42.40933030859246,97.20821298813048,Poor
34.64833323385604,9.03170270360141,42.736323986889836,76.23226218788156,Poor
33.32736367193513,6.4158883969859755,42.744419176586824,100.0,Good
28.647054365708815,0.6673169146347,38.72522103223151,67.52363490171739,Poor
30.96260068602167,9.586596570786504,39.3727286999855,89.3477006455689,Good
40.28773858078029,9.391262458083583,41.639397620796785,89.75430682526624,Good
38.50642031337067,17.567248716210656,40.429465031466655,77.04442932059118,Poor
28.157113286410144,13.154058422773888,28.903498136262325,89.24393937861012,Poor
35.69532613800458,4.879065878353975,38.85100184712403,97.7951866976016,Poor
40.259709863602524,19.27046283167094,35.74296782869843,62.831811606459354,Poor
23.314163032150397,16.105168477626766,40.87605709454256,90.02744807490815,Good
38.803521346659544,12.91048851734308,54.926295013017054,60.06729179669922,Poor
30.361633687379072,8.86757950575084,41.83740832737152,75.34335196476792,Poor
38.994190680152116,5.202803816382601,38.432351569138014,100.0,Good
29.657185904202382,8.138966119644735,44.60900750988626,79.18217966607946,Poor
22.365825295348365,15.44374309852093,42.41343943604606,73.26120035591028,Poor
23.607202934817863,19.422931529673043,42.100472452259204,83.02062271015318,Good
35.336594626629676,17.716217641360945,43.034252966078355,100.0,Good
36.81805751205037,7.55575289106863,50.28271782414771,66.68317752793973,Poor
28.66978362426914,4.401912833554944,34.34555782337042,74.48690088360655,Poor
39.47014721144161,10.70443123455602,42.36816038405727,99.97431683179626,Good
23.369359564117282,1.1578031721857425,35.368094350092306,100.0,Poor
34.537441409468784,11.615838570923907,42.77756323171124,83.96568775709716,Good
26.522886601662805,9.261987068506656,35.406567442569525,72.60947297473358,Poor
30.437147245384885,7.669817490658788,37.913165931974575,100.0,Good
35.3317906992149,2.0264846636660225,38.52455042881047,100.0,Poor
28.97710644301233,12.568000532848583,44.87908359672355,91.78946987762232,Good
32.30811119039122,7.336495801690443,44.59227221971207,76.8759765106258,Poor
42.04404966450108,4.15041582144856,33.77141311776808,84.50970659161963,Poor
30.961756913337958,0.0,40.27467055499925,83.39639918955169,Poor
40.849844784455996,9.862425474746818,36.45210072625414,88.30851304615578,Good
27.092052017396675,18.86125798334872,33.70747544662333,99.51001438131337,Poor
38.70862924540698,18.30629607273935,38.91491474787815,93.79417041137403,Good
45.0909803446053,7.714518717068641,38.4575860577209,74.22623923015242,Poor
17.698488499108976,6.988939698191097,52.13358243172761,98.76496450019538,Good
29.421733211706663,12.343871280375119,42.16479912680348,88.13132140013155,Good
39.03950489026378,5.008072804058543,33.11191249622881,91.87065795858916,Poor
33.57868229769905,11.50895949909733,37.17612997914529,99.66540859278604,Good
37.59802111359916,13.830401391923452,45.106916477146996,73.88419750486449,Poor
30.772103692989255,16.13466611942154,50.442213864349625,84.64174421293536,Good
35.6061285123103,9.499229617600236,32.07008343881021,79.68545448640785,Poor
33.910259352255444,8.981631249115171,30.600378074304775,69.32140574634545,Poor
43.17447443161865,5.610087066217194,49.35482587685891,88.4670997760492,Good
36.78094590310849,5.8655982298007,41.94807088685452,100.0,Good
37.36321863452642,8.867605540492367,35.65853634061817,66.59922255494247,Poor
32.11686123714273,11.836827534080891,42.67314543061217,84.67719388950529,Good
31.586756431492546,14.567923131166246,26.82126130491561,91.40542935074774,Poor
31.972092685262652,5.984105246598276,40.0168775329858,86.23078201656182,Good
37.76116499664808,17.46344284479761,41.63910586421542,83.86871947484259,Good
32.05310863425816,8.644381994787157,44.62135069768915,72.00783636554176,Poor
37.02842399827489,9.89316352825782,34.93052023853731,87.32786742940164,Poor
49.52780559051807,6.263941604260883,40.4284358070168,77.43236022984074,Poor
41.09787292402184,0.0,35.37287686970206,63.100782950214466,Poor
32.71783527482511,14.420226981805248,41.27691877837159,96.94592220513731,Good
43.40849745514761,13.684219485462167,35.52326838818488,94.58385819842043,Good
32.14347238884914,8.593362214408932,37.959495804198895,85.5166097685108,Good
20.733128253755023,10.33495358612436,35.020923026048855,87.29074688205702,Good
27.94339582357817,12.579696088520498,43.255681209118286,95.74318012715561,Good
21.90445655281901,2.187270715567287,44.29225558328333,87.24339656778082,Poor
32.53940561171084,7.354736613268527,38.82689715021293,94.04017554761315,Good
35.12892865432686,13.971323398109135,40.19118997480014,82.0251779912615,Good
46.73506118592698,3.7285528841537534,32.75704292683228,98.11983738573946,Poor
37.28849161634914,11.467789660833146,38.50161675996606,88.20785725932684,Good
33.46629629833795,3.217090976882975,39.74897691479128,86.94051943605874,Poor
40.80583906828443,12.332149912167631,53.103965455149876,72.29938911287968,Poor
19.522052836944802,9.821792588512583,34.440164871129184,87.86955854301709,Poor
36.64930190675996,1.9243409204724529,47.320886193762185,76.68045082505549,Poor
40.39605635720877,15.823696772285857,44.98429386732904,78.61717273471506,Poor
24.64989627954111,6.327042116009753,41.40318202245068,76.84624371683879,Poor
43.00627830244851,5.948737814928095,48.79310242097567,74.33765068100774,Poor
37.3694748524609,11.002845986154714,41.860527363034315,100.0,Good
32.09298460269439,15.743186747143575,41.945795978339646,98.31339061988403,Good
39.429473062743995,4.920890905108015,39.73439673491227,100.0,Poor
50.89485000463077,10.308399249239859,46.117844412093135,72.77104980444436,Poor
36.27306378540947,12.144082501652864,45.482346169054416,85.71253749910892,Good
36.737544104102355,13.465528036315721,36.87161356251894,72.06492374795904,Poor
31.784473703218293,10.882207776386126,33.40376402700616,78.04305122802936,Poor
29.051089413746457,8.164860804583387,38.98509681302171,75.81873016583425,Poor
40.81235071580972,5.862048896756401,35.999807178011764,97.39584006441561,Good
29.00741321863793,10.430719415231874,39.68237712692322,81.0377032189824,Good
35.500963660535746,4.639304940071965,46.187190673420695,95.68379333694017,Poor
31.656397872644185,0.0,37.71349172456605,91.04120889588518,Poor
38.35285878022474,12.18279902078834,39.78588309344212,100.0,Good
37.33563473700864,14.519674205430977,40.290113674041976,70.20555776860276,Poor
42.26277960980529,0.0,44.24215441102642,97.59233239786799,Poor
31.42988520801677,4.951346476450312,28.765553330076976,96.46440870400727,Poor
33.1108754529464,13.09577130502599,36.96649852617352,75.26621161972966,Poor
28.148653989523847,20.287477348558493,41.056418461397364,95.0713333647316,Good
31.88994717946722,10.103968538377039,46.00039478213431,88.36144963026229,Good
37.64110345131397,6.3599852938543275,37.54048776246898,82.72523740046593,Good
40.29892031651747,9.085517794475798,30.61723646979063,76.76064513028001,Poor
28.54484273075662,16.874382095740923,43.09855722983068,77.80890548550813,Poor
41.08724144073962,6.770179104377323,36.82318805587185,100.0,Good
44.48946501163466,6.004039966748732,34.0516667045482,85.00682818957483,Poor
37.894044322565904,7.586282389089838,36.87827305143388,92.82130001531459,Good
48.13757068790646,5.233356958706438,39.077373211720754,77.09100618332447,Poor
29.583475606274988,10.613351579973978,36.97627667730894,77.2014705377836,Poor
26.28741707682008,18.123392292347802,28.972169714504652,95.81984809249943,Poor
22.54895825767005,11.615396365580146,44.48533098443566,71.50423788448468,Poor
45.47231018042428,8.738232489368562,46.37437520639361,80.84786232094729,Good
39.5805595944784,8.540943655422279,43.25760995669753,85.34027411072232,Good
34.61090730362682,2.184045956516715,34.311571647875915,86.11372601840053,Poor
36.95978038423874,14.415548885735795,38.99254233026241,83.20906714983843,Good
27.121576668911366,9.61081401493599,39.96739342385271,88.95819781095923,Good
52.12026385731778,9.097600432046871,42.99397194780955,91.92855755817811,Good
35.90454827382659,25.965537839224304,43.34170244359041,92.3463754545933,Good
35.76576356223425,11.493764541828432,36.329131006107524,75.14196191332174,Poor
40.08036636729084,6.241044749524079,40.4099777820678,82.15844902071203,Good
38.367064622156995,7.868212018972283,42.28640202307621,96.94762861876937,Good
36.56718816995392,15.742228545983775,47.279111610733835,93.94647187573872,Good
29.466678811882815,10.566352052688822,43.522532699123616,71.27140548518936,Poor
38.30027849995197,2.8086101084131663,43.945283436877595,88.51479900352201,Poor
48.17417147532524,14.596144672876019,40.4191331396468,65.2177475062519,Poor
44.41794032308484,6.65927957230503,47.05229572601752,85.4693490206037,Good
46.15230638647578,19.366488881087726,42.04881397979749,100.0,Good
31.421490264981703,15.400240328573243,35.69456044913215,75.52107282731014,Poor
28.072766258189933,7.763390521706244,47.01684985062595,76.65676954508417,Poor
34.11949155930246,16.405081808675565,43.48951636269514,92.6402978157286,Good
35.39007438602086,10.339277552637016,37.78477989435759,69.57198484790354,Poor
42.659340629296636,14.263868375611096,37.602535163003786,78.67244970114962,Poor
23.152747591996267,12.423664086472375,41.48287772570381,90.96441137581752,Good
45.70685223622429,5.768216725045632,42.31592397633792,78.65714152310596,Poor
33.89394470994707,6.78225083841269,40.98646132815603,82.64030012789028,Good
32.01183251036806,15.149804087905807,41.556543367214424,92.44185710315034,Good
27.915269373178827,8.326123339467296,48.4997868728819,89.21546083536562,Good
23.416003296939614,7.981757683790017,45.35771576117443,87.66818396295402,Good
40.762194087733405,5.224387103253235,40.95317795632512,81.60877720729961,Good
35.513225770318826,12.117995327967305,44.70655290383742,88.70061115268956,Good
25.970273701812623,20.312624596215727,34.837380482362306,83.76267319900244,Poor
25.934448595554688,4.662335428728635,41.98963524973404,89.57805609925785,Poor
32.6495071049691,10.12109728336379,49.04653174866555,80.03067974882022,Good
46.68315067702575,17.061102777077146,38.909770523038134,83.17431025620459,Good
33.18286054045477,9.601793043771425,35.761830356904575,75.10042207447987,Poor
24.477999328173254,12.26185898124867,36.7395555570347,84.64992389993765,Good
33.27979855139839,4.688032359265602,34.55183481328806,76.88999136371154,Poor
33.090935011766305,12.141535486038244,36.076190459361484,73.85953549838007,Poor
16.121793499408998,9.064278674977256,38.14745950704985,87.58661147855388,Good
34.61993593437531,14.928649978399314,32.97216490410679,87.1273977585766,Poor
33.38345828853925,15.936930257823755,40.07809166974801,92.82873734948572,Good
39.87344455369393,22.947818210093068,44.51138586893324,80.68874430424901,Good
47.94269266461742,12.898165866067878,35.4612190992654,89.08052846836756,Good
42.8859552068343,11.628981582910832,47.59641961820884,90.50797572273663,Good
33.117779166116186,10.97192150788668,42.55396044263797,89.44773807831595,Good
27.254318638808307,8.234168535946559,45.152902928120284,76.74346317197858,Poor
53.01351862274902,11.692419217308455,36.71082723073931,86.49363482271188,Good
35.41452903810142,8.522992949304854,44.27262613533308,88.64140296054661,Good
35.097505043390626,10.842304881348072,34.54033049802344,85.07178466907942,Poor
34.831124390229974,16.5879876780398,44.451237504182544,64.13522341628915,Poor
36.38659332537498,4.967287173601794,40.85919669896766,86.6048962397348,Poor
33.989477116532406,15.699392805645227,42.76625609992392,100.0,Good
30.984365951838345,16.58557533669933,34.12202697187574,81.39960731243018,Poor
31.171987411317254,9.409657365044605,35.524650788616974,77.7192290214468,Poor
34.77072710848801,0.0,42.98614109126692,88.73348559711398,Poor
31.196026602063647,6.960890064527838,35.258259978878996,88.12378210466572,Good
30.01007952125985,16.484972732805545,42.316031460495616,96.92735165416414,Good
35.74501159384328,9.885659688505589,33.16431096769877,72.42131844091112,Poor
33.21515947805401,5.003488838525446,44.240871063333344,92.31380252574992,Good
45.52795092007882,7.476125393858913,33.83738342615746,90.90422061251464,Poor
16.443211341248915,14.203100132522765,42.76149968839761,83.57853463059453,Good
42.64054796345723,12.733667841006897,43.12815466823,88.3868731792169,Good
43.7225963474834,8.805339504151528,36.516140907852126,95.29457481598357,Good
20.486268373142956,8.165877940926562,42.91013283542363,93.7231538002845,Good
32.60118684143756,8.04120925478089,41.30221131666778,73.56980687926271,Poor
32.39991393802946,5.387949077507487,37.30579071903631,93.20158186755485,Good
25.14741813697525,18.07687844734721,34.95722657961896,84.35311394967482,Poor
29.555283186863875,8.3883976539433,30.186871541637103,85.72874098015515,Poor
27.225969081739198,16.085792604127484,41.74825023649847,85.73196991001694,Good
47.26589310396536,17.606580259612258,32.175986143189725,83.4975701120174,Poor
41.54974875203223,14.991554490739802,40.47672099720654,96.91707497107065,Good
43.90088566495911,7.841898436409759,38.68275891958876,84.16282040150789,Good
40.051704448302644,12.018650451683047,43.39571387719098,73.80453871616831,Poor
27.096637601479394,9.87902196804542,38.48977250255068,81.06470144030271,Good
31.328358136041583,5.4814906963493595,38.35276106826454,86.78694716810476,Good
38.425621928595426,11.621796408608015,43.659353521441474,97.29214784297051,Good
26.44510533775638,4.104801044200988,41.67529014542059,91.03094684948833,Poor
39.990989011206715,15.938396942307818,41.58077978591389,76.49464721252956,Poor
33.31772221289305,7.676913513508035,42.346337949042635,100.0,Good
32.376254347152816,11.005798279364196,32.32213938396447,87.6477531097798,Poor
39.97671977742444,11.416439357730711,43.78394339993491,97.75390737999015,Good
38.10984318040228,8.705475131479613,43.062343970068014,83.48285566422771,Good
32.47323683926644,12.933469007376374,34.916584357117515,90.3335924470545,Poor
43.11530862354974,7.625481716887378,38.779597631628995,93.39468504518405,Good
27.432556706800717,14.35648648728622,39.80346356186185,97.18194711754256,Good
39.31154924860984,3.2701015987662574,39.32751607799133,95.57368305378225,Poor
39.15170880577869,10.63189789773206,41.669299832842675,93.72197000072978,Good
32.833174924802066,19.694644995291423,47.15683390915592,81.84913268805892,Good
37.282931155694826,4.998343376972127,45.40883363836414,79.28253958043939,Poor
26.24220496530288,6.611275147375743,33.43890403284297,88.32607510324198,Poor
41.46818913444831,12.569539248294575,43.110349951530246,94.33128072341069,Good
33.70568504489908,10.897908909697989,46.644666597677045,82.77279299223393,Good
31.340938856366723,11.753150496367796,41.93404260344602,95.65171965714387,Good
42.343064580858226,12.445935650738317,45.454902125929834,99.52616745486179,Good
30.069594166200687,13.17360734280885,50.06135222850382,75.8367908092658,Poor
25.140770925455083,15.548499209781117,45.11854773053491,76.6307929620372,Poor
24.103595785332672,12.049093284642563,41.246542978208645,83.59624941094664,Good
39.24206965941948,8.793711726907288,45.225442370423764,88.07612668189196,Good
26.036994532526016,13.362868506013656,40.724439165484455,79.75432986232948,Poor
47.28355927389055,19.499409674476077,40.11951521642478,98.52202678867144,Good
20.426494144813944,9.336831268087133,38.242928821431335,89.24066861518452,Good
46.87519457803027,5.1273534766467925,47.81706679416054,85.3944704824074,Good
36.47712227041833,15.535403346434864,35.907856670289995,70.64090476131473,Poor
34.323008216907255,9.39809418023201,47.66183862339058,71.84184183572492,Poor
31.18556639233735,0.0,42.49932061870186,87.81009250281807,Poor
37.793952800464496,14.237108385752109,33.00346912599029,63.67404373845164,Poor
34.736557083026064,7.323359070230387,41.83824646495711,95.12637409644071,Good
42.72311317411565,9.547333588479196,29.49986746174188,83.4184615562768,Poor
35.79959354063428,11.659901652845072,43.12754008415518,100.0,Good
36.05211233023314,10.952498398895331,44.42615741494495,100.0,Good
32.45471451450301,13.547259085695197,37.038220221739735,83.18550930752484,Good
34.60138063395253,7.822568147150783,40.61773847977791,83.93662997468685,Good
37.154612382244416,12.565528990880413,49.77078716875143,94.95581514002029,Good
23.02882125140362,8.702266612080415,37.47126647869032,100.0,Good
25.56270204526001,13.694052404437516,34.705462064717,68.61970942563983,Poor
40.202848658159006,13.076837420065267,47.40831701231299,67.13624534645314,Poor
36.196058066895596,5.322806489777023,49.81293595265397,78.77965194445619,Poor
33.712116645531246,15.42991058087516,40.01847835923924,90.82737583173865,Good
35.129037531457755,7.32018277442976,45.05731517704178,89.96873590507597,Good
37.4330719375317,14.040288991405726,46.70737957765441,95.69771454983851,Good
31.221682237834468,11.836436567006704,36.28757883730808,73.00302471634691,Poor
29.551866922183812,19.190918383975614,37.57347082316066,61.83856137031123,Poor
36.37091678568377,8.882670088140738,46.15437256577368,93.58014195302145,Good
28.151390556694775,8.253416019409013,48.425071393542545,76.71803727034765,Poor
37.8577692900013,9.902901970561336,42.81440430087177,64.81512135611362,Poor
23.081914770335118,8.484101085828623,35.60092823248973,86.45063745959382,Good
42.20408946127951,13.99970950971025,49.935305558497205,92.93175688218678,Good
38.3081823768913,1.9184469578170606,37.34514551094018,83.77942867878723,Poor
36.79220814019713,4.731587904268229,38.32431109414274,80.42151613817511,Poor
41.8788368876186,4.660985392104035,41.71168917244811,83.40637767854093,Poor
46.65832111123804,14.751537959867878,47.77080210357387,81.29417237599218,Good
42.10059045512691,18.553066862909624,44.26987988276112,71.51952888059833,Poor
22.11388038067848,9.477753907312643,42.07432750180955,77.85319323009568,Poor
26.04296123285009,9.155891384049946,42.31644265059053,90.21279905013814,Good
30.626269956130248,10.350260815565907,40.21757334321733,88.216785413765,Good
35.18263735147583,15.809391513040953,42.790697572592535,86.6805980596682,Good
38.62361314328386,5.363234329047129,27.352199611528484,75.0485151814662,Poor
29.91979330792574,11.191844913673926,38.51696270465101,83.18496837864333,Good
36.30736735133955,14.87598814891215,41.2066096745839,63.22934953557145,Poor
29.71231947352674,12.505470849699226,34.24492958190247,86.7847666388539,Poor
30.719375379056363,10.947908082993717,41.931616589057796,99.28857707813567,Good
25.153372322062445,15.005230462835705,38.97764389506939,70.25867867957894,Poor
28.53736727722367,0.0,48.77737849157745,79.14072326682245,Poor
25.538207760685665,13.389376597654538,47.865098626074285,88.2910677871013,Good
28.16888722915867,6.7296215843628815,37.670972154409185,97.52842634427483,Good
42.37549257625488,0.8468355157177161,39.24581144216652,80.51775383699851,Poor
28.3542077781764,12.556012997624904,39.63026217195804,78.07749670734104,Poor
53.426674453861736,16.86829272581479,37.74170261920189,65.31076857583918,Poor
38.453225306166225,9.312757426861541,40.97512492014064,86.03438129308107,Good
36.29385286586412,14.764372736014694,36.20858965556205,100.0,Good
28.991495538731506,18.061391289943227,34.34692332531237,87.77358461964675,Poor
39.902169155862936,16.57457226792024,43.11355611950134,84.77721020816287,Good
30.970535216335584,18.199822646856965,43.147647921109055,88.22082310766986,Good
35.85406870251753,13.71063745535946,35.97842120170004,84.88907996051398,Good
52.92059176788156,10.377168194507965,44.476777153812996,76.8698562773987,Poor
34.32758070192745,1.990170940514158,36.84211135417334,93.23279915677705,Poor
43.04491328399973,8.769687559350256,41.265826190189905,87.25761523111754,Good
30.07776502411879,5.783767023419041,44.10172006306228,85.17613251933658,Good
34.755080566521265,20.85471358748907,39.83193717648143,75.2463397272175,Poor
47.39560444944857,9.120570937838316,42.273704560705674,98.03507931934759,Good
30.61123059548563,10.616024033922429,37.41785178056214,91.6470274533311,Good
47.6871399059785,12.757426880202338,39.01766708285951,79.47079162632699,Poor
39.95426354818833,10.218012231862268,38.9707028455983,95.01824853681937,Good
31.062732568740127,18.475255202153765,36.26710826729881,80.02429161614793,Good
39.42685417338865,6.88675319132774,39.11612918442109,77.17996507488964,Poor
41.80788114738711,10.973037276186213,32.25690850568127,77.40296882519714,Poor
39.35266973552037,6.287647071509759,37.54423126428948,67.28931446911909,Poor
24.008426960766805,3.3998874438964712,38.575622533151645,89.71542380418205,Poor
29.910039769225918,6.941154545473573,38.7191012375231,66.6885512166165,Poor
33.26736955113947,9.81481601475794,38.792512770646105,72.71556168734237,Poor
34.47896599629968,7.8534888774137,39.69117900069936,64.24411990921467,Poor
39.34470468285475,6.53789510063072,42.39720759043032,84.13930307209107,Good
36.24390700653278,2.9684126816408307,44.37258537066261,83.49679539728128,Poor
25.65258948902929,9.584472136856526,36.751173865758666,81.73303786813636,Good
37.66138495704174,2.4763981298449886,33.98399572305428,74.57422305329423,Poor
39.27410021698676,13.800279818448013,34.78977793878448,73.2776624656336,Poor
38.91853313551728,10.412198764672516,37.563985394025366,89.64369863546574,Good
42.565465078882355,2.7122425026753474,38.240393410917456,79.49448068291512,Poor
40.83745508184233,8.453954614750682,36.150019669012714,88.16358321536144,Good
38.21426055459906,6.239217972047085,33.51941667875053,76.14751313875777,Poor
34.508840019789474,11.595872552095901,37.71939586262906,86.81062742771083,Good
23.37327346538806,16.70225223011572,40.90713310056986,98.03278037316063,Good
38.0073275339281,0.624137651771278,42.97514732917782,90.86165800392783,Poor
