Engine RPM,Actual Vibration (mm/s),Predicted Vibration (mm/s)
3004.5045045045044,-2.3188376353772986,-1.5473710454155398
3009.0090090090093,-2.1348888239731703,-1.4740565449440017
3013.5135135135138,-0.3866185133318707,-1.3803210603757539
3018.018018018018,-1.9028487305570136,-1.2661679799768204
3022.522522522522,-0.3462971877906264,-1.1316007025380836
3027.027027027027,3.380373852378552,-0.9766226371057924
3031.5315315315315,1.1476235513678053,-0.8012372027222125
3036.036036036036,-1.0504918617421763,-0.6054478281554809
3040.540540540541,2.220539702417981,-0.38925795163961396
3045.0450450450453,-0.7611102132155253,-0.15267102059836124
3049.5495495495497,-3.7639114283276,0.10430950860258559
3054.054054054054,-1.4261730272413402,0.3816801709450033
3058.5585585585586,-2.853561048655183,0.6794374930109046
3063.063063063063,0.5033766674906135,0.9975779932614237
3067.5675675675675,1.58197527119407,1.3360981822954472
3072.0720720720724,5.25709843621207,1.6949945631315582
3076.576576576577,2.937510661322412,2.0742636314714433
3081.0810810810813,2.245230138711609,2.4739018759748665
3085.5855855855857,4.762357194480139,2.8939057785251006
3090.09009009009,-0.8782738280006384,3.3342718145076327
3094.5945945945946,4.476008951440383,3.7949964530848717
3099.099099099099,6.027621917312837,4.276076157463991
3103.603603603604,2.030155740112558,4.777507385168034
3108.1081081081084,7.796594383951322,5.299286588319214
3112.612612612613,6.728154895537754,5.8414102139099455
3117.117117117117,5.782976104115262,6.403874704075174
3121.6216216216217,8.461815933156192,6.986676496367816
3126.126126126126,12.340644950928702,7.5898120240399445
3130.6306306306305,8.786301891538255,8.213277716310786
3135.1351351351354,9.56262015720531,8.85706999865404
3139.63963963964,8.811362590424247,9.521185293061828
3144.1441441441443,8.71459320140154,10.205620018329927
3148.6486486486488,12.77943961425312,10.910370590337703
3153.153153153153,10.13137120443644,11.635433422317373
3157.6576576576576,12.73172338475222,12.380804925130795
3162.162162162162,12.398605595287323,13.146481507559109
3166.666666666667,15.09748358979259,13.93245957657259
3171.1711711711714,15.6127218172217,14.738735537604231
3175.675675675676,17.84661773191617,15.56530579483893
3180.1801801801803,15.59790820233404,16.412166751484595
3184.6846846846847,16.944853559719967,17.279314810053304
3189.189189189189,16.413994058894005,18.16674637263706
3193.6936936936936,18.39010501945084,19.074457841188167
3198.1981981981985,20.960710926064163,20.002445617799577
3202.702702702703,22.667750290523475,20.950706104981563
3207.2072072072074,20.27734661240377,21.91923570593847
3211.711711711712,24.849030764160872,22.908030824848
3216.2162162162163,26.829470142120403,23.91708786714507
3220.7207207207207,25.97366995119919,24.94640323979189
3225.225225225225,29.94922409699684,25.99597335156157
3229.72972972973,25.717109400088123,27.06579461331067
3234.2342342342345,25.864653115253745,28.15586343826615
3238.738738738739,25.90601254847328,29.26617624229484
3243.243243243244,33.58524440421414,30.396729444180945
3247.747747747748,33.05179845553027,31.547519465911396
3252.252252252252,32.802014211953754,32.71854273294289
3256.7567567567567,34.663438696406914,33.909795674486794
3261.2612612612616,33.063039155107305,35.121274723779166
3265.765765765766,41.43623137524164,36.35297631836053
3270.2702702702704,38.05407075886061,37.60489690034988
3274.774774774775,39.28550623594705,38.8770329167246
3279.2792792792798,41.80952188799648,40.16938081958555
3283.783783783784,42.6314593161484,41.481937066443514
3288.288288288288,43.44883781905809,42.814698120487115
3292.792792792793,42.77192297835877,44.167660450855685
3297.297297297297,46.667780428296126,45.540820532914395
3301.801801801802,50.88103075268374,46.93417484852898
3306.3063063063064,51.22012264368913,48.3477198863344
3310.810810810811,53.14811587761425,49.7814521420131
3315.3153153153157,50.39192717176984,51.2353681185535
3319.81981981982,50.90791716871716,52.709464326534366
3324.3243243243246,54.12847020612217,54.20373728439045
3328.828828828829,56.00455664014345,55.71818351867918
3333.333333333333,59.61469474535361,57.25279956434967
3337.837837837838,55.59472606891968,58.807581965014535
3342.3423423423424,63.61223493011408,60.38252727321652
3346.846846846847,61.83072942819608,61.97763205069637
3351.3513513513512,62.9067226322212,63.59289286864988
3355.855855855856,63.37014083538572,65.22830630800512
3360.3603603603606,63.73862299083492,66.88386895968623
3364.864864864865,70.36878286754984,68.55957742486827
3369.369369369369,70.56329831094537,70.25542831524756
3373.873873873874,69.55107327561947,71.9714182533013
3378.3783783783783,71.27527897529576,73.70754387255171
3382.8828828828828,74.94841404990693,75.4638018178258
3387.387387387388,80.7326756668486,77.24018874550778
3391.891891891892,78.67019808930328,79.03670132381245
3396.3963963963965,77.99793885433996,80.85333623303046
3400.900900900901,82.34767519434945,82.69009016579345
3405.4054054054054,84.14874015505245,84.54695982731727
3409.90990990991,81.17552622377997,86.42394193567722
3414.4144144144148,88.35590508442219,88.32103322204652
3418.918918918919,89.91790102394303,90.23823043095214
3423.423423423424,93.7075349235194,92.17553032053047
3427.927927927928,97.96846023681242,94.13292966277822
3432.4324324324325,98.49917462100794,96.1104252437979
3436.936936936937,97.70383129406702,98.108013864051
3441.4414414414414,98.04418552363906,100.12569233860127
3445.9459459459463,107.43964713900075,102.16345749736574
3450.4504504504507,104.46711310868125,104.22130618536109
3454.954954954955,106.45233905957532,106.29923526293875
3459.45945945946,108.47208709282144,108.39724160603983
3463.963963963964,111.03241318462986,110.51532210642962
3468.4684684684685,112.4834759081818,112.65347367194013
3472.972972972973,113.78086954800416,114.81169322671117
3477.477477477478,116.01051337776563,116.9899777114213
3481.9819819819822,119.23480041525536,119.18832408353637
3486.4864864864867,120.42956825453128,121.40672931753515
3490.990990990991,122.3268693876676,123.64519040514718
3495.495495495496,126.22159407014126,125.90370435558738
3500.0,127.77497855875222,128.18226819578496
3504.5045045045044,133.58914229969923,130.48087897061347
3509.0090090090093,127.59546123943238,132.79953374312515
3513.5135135135138,137.41667757499462,135.13822959476548
3518.018018018018,140.08211305090805,137.49696362561272
3522.522522522522,135.81945409657797,139.875732954598
3527.027027027027,141.67716171283922,142.27453471972635
3531.5315315315315,144.03596531887854,144.6933660782929
3536.036036036036,144.4001390106583,147.13222420712034
3540.540540540541,148.11584698573924,149.59110630275998
3545.0450450450453,149.92664667803896,152.0700095817143
3549.5495495495497,158.14865477028877,154.56893128065525
3554.054054054054,159.0317811736118,157.0878686566381
3558.5585585585586,162.23983757755738,159.62681898730742
3563.063063063063,163.6963645434482,162.18577957112058
3567.5675675675675,162.57119748381592,164.7647477275368
3572.0720720720724,166.37652626782145,167.36372079724572
3576.576576576577,171.02056446514118,169.98269614236318
3581.0810810810813,170.23378866529302,172.62167114663086
3585.5855855855857,176.76024813698706,175.28064321562977
3590.09009009009,177.52978320751544,177.9596097769738
3594.5945945945946,179.9569485555481,180.6585682805107
3599.099099099099,184.84463744523632,183.37751619852042
3603.603603603604,187.0473403990126,186.11645102590708
3608.108108108109,188.19294442440872,188.8753702804002
3612.612612612613,194.00956386562788,191.65427150273513
3617.117117117117,192.32476746591072,194.4531522568588
3621.6216216216217,198.5347154197186,197.27201013010463
3626.126126126126,201.32495491895557,200.11084273338855
3630.630630630631,202.37552375099136,202.96964770138922
3635.135135135136,206.52270087421016,205.84842269272582
3639.63963963964,206.2639778219792,208.74716539015654
3644.144144144144,213.5299791019997,211.6658735007397
3648.6486486486488,214.24778884988768,214.60454475602143
3653.153153153153,216.52776116561975,217.56317691220474
3657.6576576576576,222.64678384922036,220.5417677503324
3662.162162162162,222.13557842478085,223.5403150764488
3666.666666666667,223.7427839775893,226.55881672177776
3671.1711711711714,226.4818275109705,229.5972705428833
3675.675675675676,233.86242176735752,232.6556744218429
3680.18018018018,233.1647941096801,235.73402626640308
3684.6846846846847,242.33042532528123,238.83232401015337
3689.189189189189,237.77209377109767,241.95056561267074
3693.6936936936936,248.4639107393334,245.08874905968852
3698.1981981981994,248.6480064840863,248.24687236325406
3702.702702702703,251.20744537402612,251.42493356187174
3707.207207207208,253.50585837306,254.62293072066495
3711.711711711712,258.6087170544626,257.84086193152115
3716.216216216216,260.96984548930834,261.0787253132397
3720.7207207207207,266.5063090049891,264.33651901168196
3725.225225225225,267.80266968260906,267.61424119990585
3729.72972972973,271.16924439937407,270.91189007831616
3734.2342342342345,273.4557588696195,274.22946387479874
3738.738738738739,277.40334900063607,277.5669608448637
3743.2432432432433,281.48701391684784,280.92437927176695
3747.747747747748,280.82515557284034,284.3017174666606
3752.252252252252,284.9431140430231,287.6989737687124
3756.7567567567567,292.5399148870811,291.11614654523913
3761.2612612612616,294.82892743348754,294.55323419182565
3765.765765765766,297.5729465838361,298.0102351324609
3770.2702702702704,301.4514034889593,301.4871478196489
3774.774774774775,305.60322592391805,304.983970734538
3779.2792792792793,307.3419734554543,308.5007023870261
3783.783783783784,310.3982160005138,312.0373413158929
3788.2882882882886,315.8997498804905,315.59388608889805
3792.792792792793,317.12444800073087,319.170335302895
3797.2972972972975,323.49073253438047,322.76668758394965
3801.801801801802,322.8819916091836,326.3829415874337
3806.3063063063055,331.9782992929618,330.0190959981382
3810.810810810811,334.5179086998673,333.67514953037056
3815.3153153153153,337.757394578596,337.3511009280506
3819.81981981982,342.9032332851511,341.04694896481664
3824.3243243243246,347.9812104521269,344.762692444119
3828.828828828829,350.41130521629856,348.4983301993005
3833.3333333333335,348.453012694491,352.253861093705
3837.837837837838,353.3476951454221,356.029284020751
3842.3423423423424,358.44919103146486,359.8245979040254
3846.846846846847,363.56287994925407,363.6398016973658
3851.351351351352,368.37777550601567,367.4748943849317
3855.855855855856,369.7426188420528,371.32987498129853
3860.3603603603606,375.4391778529626,375.2047425315293
3864.864864864865,377.4463046652496,379.09949611123477
3869.3693693693695,381.6453490107954,383.01413482666555
3873.873873873874,383.98626395404017,386.9486578147688
3878.3783783783774,388.9042082265822,390.90306424325826
3882.882882882883,392.0182807474762,394.8773533106801
3887.387387387388,396.7607650230029,398.87152424646735
3891.891891891892,404.8305427170813,402.88557631101423
3896.396396396397,404.8550946929175,406.9195087957187
3900.900900900901,416.0691754587827,410.9733210230441
3905.405405405405,415.8614512940844,415.0470123465728
3909.90990990991,419.3347770333843,419.14058215105223
3914.414414414415,421.3585635084357,423.2540298524485
3918.918918918919,428.605957991142,427.38735489798216
3923.423423423424,430.2040065486137,431.54055676618003
3927.927927927928,435.7691305618332,435.71363496691123
3932.432432432433,444.8349934936052,439.9065890414269
3936.936936936937,443.73230287853534,444.1194185623911
3941.4414414414414,450.452452424119,448.3521231339221
3945.945945945946,450.996920936689,452.60470239161754
3950.4504504504503,456.6025498652753,456.8771560025809
3954.954954954955,464.5032663758229,461.16948366545455
3959.45945945946,464.0167546341315,465.481685110432
3963.963963963964,473.22449511853154,469.8137600992909
3968.468468468469,475.36389698762434,474.1657084254056
3972.972972972973,477.1921408269615,478.53752991375825
3977.477477477478,483.9704575860975,482.9292244209628
3981.9819819819822,489.0592055558108,487.3407918352688
3986.486486486487,492.7860583338013,491.77223207657426
3990.990990990991,492.8502183442753,496.2235450964229
3995.495495495496,499.0045108793194,500.6947308780231
4000.0,504.4517539620139,505.18578943623606
4004.504504504504,509.3058194479373,509.6967208175803
4009.009009009009,515.2238151933564,514.2275251002279
4013.5135135135138,518.8855478921006,518.7782023939951
4018.018018018018,520.4270228779135,523.3487528403379
4022.522522522522,528.4455644612689,527.9391766123415
4027.027027027027,533.5136895506668,532.5494739147032
4031.531531531532,538.0393411041538,537.1796449837165
4036.036036036036,543.7284573976549,541.8296900872562
4040.540540540541,547.9017703588885,546.499609524759
4045.045045045045,551.8392114835686,551.1894036271917
4049.5495495495497,555.487341188768,555.8990727570346
4054.054054054054,557.0324689136775,560.6286173082492
4058.558558558559,565.9602431735995,565.378037706253
4063.063063063063,570.2828967849139,570.1473344078747
4067.567567567568,575.1970934476913,574.9365079013297
4072.072072072072,576.9067536703873,579.7455587061792
4076.576576576577,582.1243545061494,584.5744873732931
4081.081081081081,591.238892836538,589.4232944847969
4085.5855855855857,593.9195002362632,594.2919806540373
4090.09009009009,600.247540348638,599.1805465255309
4094.5945945945946,603.8470102677899,604.0889927749184
4099.0990990991,608.7756276949831,609.0173201089028
4103.603603603604,615.5383334854414,613.9655292651948
4108.108108108108,617.5952366808023,618.9336210124814
4112.612612612613,623.8050390412322,623.9215961503241
4117.117117117117,627.6936306573344,628.9294555091284
4121.621621621622,632.7744862661625,633.9571999500755
4126.126126126126,638.0703470714523,639.0048303650414
4130.630630630631,644.1980879727618,644.0723476765438
4135.135135135135,647.8813702440367,649.1597528376566
4139.639639639639,656.4553462064076,654.267046831945
4144.144144144144,657.2795067221327,659.3942306733929
4148.648648648648,663.8397878363635,664.5413054063174
4153.153153153153,668.4988027863225,669.7082721052822
4157.657657657657,677.4568800128525,674.895131875029
4162.1621621621625,680.1606203141763,680.1018858503888
4166.666666666667,687.0557151749666,685.328535196175
4171.171171171171,687.2653511741967,690.5750811071251
4175.675675675676,696.034950466335,695.8415248077785
4180.18018018018,702.5644234600601,701.1278675524052
4184.684684684685,706.2539774602229,706.4341106248876
4189.189189189189,713.5445553108581,711.7602553386405
4193.693693693695,715.7231420219913,717.1063030364987
4198.198198198199,724.9404792911578,722.4722550906059
4202.702702702703,732.1035891468337,727.8581129023319
4207.207207207208,732.1840691690298,733.2638779021366
4211.711711711712,737.4426414682731,738.689551549484
4216.216216216217,746.6842644745707,744.1351353327077
4220.720720720721,752.4004395941349,749.6006307689114
4225.225225225226,753.679327816343,755.08603940384
4229.72972972973,759.3883816300464,760.5913628117728
4234.2342342342345,765.1888503329416,766.1166025953925
4238.738738738739,768.607141802159,771.6617603856573
4243.243243243243,775.0223233131803,777.2268378416827
4247.747747747748,780.4348933108765,782.8118366506138
4252.252252252252,786.5110927832342,788.4167585274955
4256.756756756757,793.6007988394676,794.0416052151245
4261.261261261261,799.7820486389671,799.6863784839297
4265.7657657657655,808.0780428311741,805.3510801318366
4270.27027027027,808.6637308267109,811.0357119841168
4274.774774774774,818.3324574634267,816.7402758932583
4279.279279279279,821.6591877620763,822.464773738809
4283.783783783783,827.7315721964557,828.2092074272422
4288.288288288289,834.9434565270118,833.9735788918069
4292.792792792793,837.1316775935591,839.7578900923733
4297.2972972972975,845.9452338202549,845.562143015286
4301.801801801802,851.3366024873312,851.3863396732122
4306.306306306306,857.8318778726816,857.2304821049732
4310.810810810811,863.2885859400168,863.0945723754048
4315.315315315315,873.5041208002721,868.9786125751828
4319.819819819821,873.2213135315486,874.8826048206719
4324.324324324325,879.3580762551276,880.8065512537479
4328.8288288288295,885.1170720602544,886.7504540416495
4333.333333333334,891.2156907261345,892.7143153767979
4337.837837837838,897.0351741079161,898.6981374766292
4342.342342342343,906.6912990355316,904.7019225834259
4346.846846846847,913.1776089812164,910.7256729641437
4351.351351351352,915.2384620214202,916.7693909102305
4355.855855855856,920.778619930776,922.8330787374562
4360.360360360361,929.4695637565952,928.9167387857259
4364.864864864865,933.5257159968052,935.0203734189066
4369.369369369369,942.0194858343853,941.1439850246367
4373.873873873874,947.3029618443936,947.287576014146
4378.378378378378,950.0291575060352,953.451148822072
4382.882882882883,962.3392252613962,959.6347059062578
4387.387387387387,969.0395813972492,965.8382497475822
4391.891891891892,970.445904832443,972.0617828497456
4396.396396396396,977.1397831462727,978.3053077390965
4400.9009009009005,984.7506719307512,984.5688269644231
4405.405405405405,991.1316634023556,990.8523430967576
4409.909909909909,998.0837038094494,997.1558587291807
4414.414414414415,1007.1109495496934,1003.4793764766235
4418.918918918919,1009.0806340079864,1009.8228989756512
4423.423423423424,1014.2019877823802,1016.186428884278
4427.927927927928,1019.4240664947312,1022.5699688817483
4432.4324324324325,1027.1250394921444,1028.973521668331
4436.936936936937,1034.9449152784005,1035.3970899651144
4441.441441441441,1045.0446327405364,1041.8406765137936
4445.945945945947,1046.8847234656364,1048.3042840764635
4450.450450450451,1054.852035418655,1054.787915435387
4454.954954954956,1060.8762147337031,1061.2915733927998
4459.45945945946,1069.8105388158358,1067.8152607706932
4463.9639639639645,1079.0324027864312,1074.3589804105736
4468.468468468469,1079.481683183236,1080.9227351732666
4472.972972972973,1086.1495249887755,1087.506527938686
4477.477477477478,1095.8218123601591,1094.1103616056084
4481.981981981982,1101.7224671572624,1100.734239091458
4486.486486486487,1110.6974025084685,1107.3781633320596
4490.990990990991,1114.837261295496,1114.042137281441
4495.495495495496,1119.6363544962223,1120.726163911582
4500.0,1128.2419020875934,1127.4302462121952
4504.504504504504,1136.0037766554449,1134.154387190491
4509.009009009009,1142.173237582175,1140.8985898709357
4513.513513513513,1148.3128550160015,1147.662857295039
4518.018018018018,1156.2178234395828,1154.447192521099
4522.522522522522,1163.2293690973877,1161.2515986239796
4527.027027027027,1170.4815398934836,1168.0760786948526
4531.531531531531,1175.8612292218766,1174.9206358409806
4536.036036036036,1181.0963077752176,1181.785273185468
4540.540540540541,1188.610856176878,1188.66999386701
4545.045045045045,1197.6374854207156,1195.5748010396658
4549.54954954955,1200.5177920925585,1202.4996978726003
4554.054054054054,1209.836366720697,1209.4446875498554
4558.558558558559,1215.279863337275,1216.409773270078
4563.063063063063,1223.11171913657,1223.394958246299
4567.567567567568,1232.6189929036843,1230.400245705669
4572.072072072073,1237.472321660173,1237.425638889209
4576.576576576577,1244.231209132308,1244.47114105157
4581.081081081082,1248.4870179495233,1251.53675546077
4585.585585585586,1259.7878167689123,1258.6224853979445
4590.090090090091,1266.6950461492156,1265.728334157095
4594.594594594595,1276.859547671397,1272.8543050448275
4599.0990990991,1279.0666380315624,1280.0004013801117
4603.603603603604,1287.2898508310493,1287.1666264939988
4608.108108108108,1294.5398761811064,1294.3529837293872
4612.612612612613,1304.4057805481336,1301.559476440755
4617.117117117117,1308.2902582157817,1308.786107993896
4621.621621621622,1316.28908132767,1316.0328817656673
4626.126126126126,1324.2172375875964,1323.2998011437196
4630.630630630631,1330.6652900017516,1330.586869526245
4635.135135135135,1336.7100562132907,1337.894090321697
4639.639639639639,1345.3221832246163,1345.22146694855
4644.144144144144,1354.4325782593078,1352.5690028350193
4648.648648648649,1357.603831025518,1359.9367014187949
4653.153153153154,1367.3145868054896,1367.3245661467772
4657.657657657658,1373.0604342565882,1374.7326004748215
4662.1621621621625,1384.2830438022052,1382.1608078674503
4666.666666666667,1386.2991012570958,1389.6091917976028
4671.171171171171,1395.7004093979513,1397.0777557463598
4675.675675675676,1405.0657120140895,1404.5665032026695
4680.18018018018,1414.955632284354,1412.075437663087
4684.684684684685,1419.2266441033632,1419.6045626314913
4689.189189189189,1425.8015740588055,1427.1538816188222
4693.693693693694,1438.248387475999,1434.7233981428146
4698.198198198198,1439.1844211521654,1442.3131157277119
4702.702702702703,1445.2974917005367,1449.9230379039973
4707.207207207207,1458.210069874438,1457.5531682081314
4711.711711711712,1463.9811562414736,1465.2035101822664
4716.216216216217,1470.6183127829115,1472.8740673739737
4720.720720720721,1481.7732987058166,1480.5648433359731
4725.225225225226,1488.5602919555045,1488.2758416258564
4729.72972972973,1494.680938961034,1496.0070658058166
4734.2342342342345,1501.0051977517664,1503.7585194423527
4738.738738738739,1513.0877398174382,1511.5302061060247
4743.243243243243,1520.4405580654095,1519.3221293711472
4747.747747747748,1526.759450117331,1527.1342928155354
4752.252252252252,1538.4890412070747,1534.966700020217
4756.756756756757,1540.5138859326903,1542.8193545691495
4761.261261261261,1547.481619897089,1550.6922600489568
4765.7657657657655,1557.0477990360437,1558.5854200486451
4770.270270270271,1566.2597218800613,1566.4988381593244
4774.774774774775,1574.7771889817952,1574.432517973922
4779.27927927928,1581.7679952007395,1582.3864630869273
4783.783783783784,1590.934880031121,1590.3606770940887
4788.288288288289,1595.728340620709,1598.3551635921513
4792.792792792793,1609.139950833925,1606.3699261785694
4797.2972972972975,1614.129476962724,1614.4049684512333
4801.801801801802,1624.5900878195382,1622.4602940081932
4806.306306306306,1631.123026429604,1630.535906447367
4810.810810810811,1639.4535280939313,1638.6318093662808
4815.315315315315,1647.8023720616552,1646.7480063617754
4819.81981981982,1655.701443975647,1654.8845010297352
4824.324324324324,1664.2550388139534,1663.0412969648137
4828.828828828829,1673.8118454455816,1671.2183977601348
4833.333333333334,1679.750914029308,1679.4158070070475
4837.837837837838,1689.0005982765515,1687.633528294812
4842.342342342343,1695.648229756658,1695.8715652103558
4846.846846846847,1706.9734408097063,1704.129921337967
4851.351351351352,1711.0263253868438,1712.408600259041
4855.855855855856,1724.287296367633,1720.7076055517819
4860.360360360361,1728.931810521142,1729.0269407909402
4864.864864864865,1734.4976960503404,1737.3666095475312
4869.369369369369,1745.9829873202202,1745.72661538856
4873.873873873874,1752.7526232972084,1754.1069618767428
4878.378378378378,1764.2043811899218,1762.5076525702323
4882.882882882883,1769.646636432789,1770.9286910223368
4887.387387387387,1778.5087340949774,1779.3700807812652
4891.891891891892,1784.0916657799814,1787.8318253898217
4896.396396396397,1795.4562140228873,1796.3139283851601
4900.900900900901,1800.0235839837055,1804.8163932984864
4905.405405405406,1810.2344929268104,1813.3392236548084
4909.90990990991,1823.4745271771756,1821.8824229726388
4914.414414414415,1832.097144208226,1830.4459947637447
4918.918918918919,1839.9687551434351,1839.0299425328606
4923.423423423424,1845.7966373204736,1847.634269777426
4927.927927927928,1856.2683732810403,1856.2589799873094
4932.4324324324325,1865.0102574297707,1864.9040766445364
4936.936936936937,1871.374863086776,1873.5695632230322
4941.441441441441,1885.392985769,1882.2554431883339
4945.945945945946,1892.8559804762335,1890.9617199973427
4950.45045045045,1899.3948675780016,1899.688397098037
4954.954954954955,1908.6465841920085,1908.4354779292169
4959.45945945946,1917.786074517777,1917.202965920244
4963.9639639639645,1922.0828185787595,1925.990864490753
4968.468468468469,1934.4893992009015,1934.7991770504127
4972.972972972973,1942.457740551752,1943.6279069986454
4977.477477477478,1950.6769167199525,1952.477057724374
4981.981981981982,1960.9968996184775,1961.3466326057444
4986.486486486487,1974.0539156406348,1970.236635009889
4990.990990990991,1980.6601727390912,1979.147068292638
4995.495495495496,1987.1765786251392,1988.077935798283
5000.0,1998.4250600082653,1997.029240859306
